label,idx,prompt_text
0,243344,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: She relapsed into unconsciousness and has not spoken since.""
Hypothesis: She is no longer conscious and cannot speak.
 Answer: "
0,51859,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Do you remember what the young lady did with the telegram?"" Henry gasped and spoke.
Hypothesis: Henry gasped out loud.
 Answer: "
2,208694,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: I'll hunt them down! 
Hypothesis: I'm letting them go.
 Answer: "
1,344507,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: We might shadow several noncompetitive procurements, following their life history from initiation through actual awards, sitting in on meetings, and studying, over time, how the awards were handled.
Hypothesis: We may shadow several noncompetitive procurements, to understand how ours will work.
 Answer: "
0,262357,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Begun after the Duomo in 1173, it began to lean when only three of its eight stories had been completed (the Duomo is also marginally off-kilter).
Hypothesis: It's construction began after the Duomo in 1173.
 Answer: "
0,204864,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: and the other thing was we need to really really to tighten up our discipline in schools because they run here in New England i'm not sure about the rest of the country but i know the schools are almost running rampant up here
Hypothesis: There are schools in New England.
 Answer: "
2,11870,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Following the avant-garde lead of big sister Guadeloupe, Saint-Martin has introduced a nudist beach.
Hypothesis: Unlike Guadeloupe, Saint-Martin does not have a nudist beach.
 Answer: "
0,285356,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: One of my colleagues' wives insists I've got this wrong--she says she's so loyal to her own dry cleaner that no discounter can lure away her business.
Hypothesis: My colleague's wife will not use any other dry cleaner. 
 Answer: "
1,278250,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah right yeah i thought that it made you think about um you know what happens when you die and everything and is are there really angels and ghost and things and so
Hypothesis: I am really interested in life after death.
 Answer: "
0,321917,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Bitch.
Hypothesis: jerk.
 Answer: "
0,371364,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Congress also for the first time explicitly added H-2A workers to the categories of aliens eligible for legal assistance under the LSC appropriations act, although that assistance remained limited to claims under the workers' employment contract.
Hypothesis: H-2A workers could now be given legal aid.
 Answer: "
0,45816,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: i guess  in a way i just i really like the summer like to uh be able to lay out or you know just be outside
Hypothesis: I very much enjoy lounging outside on warm Summer days.
 Answer: "
1,206095,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: County Wicklow, also to the south of Dublin, rightly deserves the title Garden of Ireland. 
Hypothesis: County Wicklow is located in Ireland.
 Answer: "
2,127020,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: This modern high-rise block is situated on the beach.
Hypothesis: It just has one story and is downtown.
 Answer: "
2,161413,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: huh ours haven't done anything yet this year
Hypothesis: Ours did something very quickly.  
 Answer: "
2,332584,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: so i've been two nights in a row and i i'm going to take it pretty seriously i'm going to start going every night just you know even if i i like tonight i only went for thirty minutes but i at least did something
Hypothesis: I will go once in a while when I feel like it.
 Answer: "
1,43196,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: I had some warm moments in that court; I did not figure to myself that the man would be so pig-headed as to refuse to say anything at all. 
Hypothesis: The court made me refuse to say anything.
 Answer: "
2,10322,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The tempting shops and first-class restaurants more than make up for the crowded pebble beach.
Hypothesis: Most of the time the pebble beach is quite empty and quiet.
 Answer: "
1,38137,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: we cannot feed the world and we should not please the world this
Hypothesis: We don't have the resources to feed the world.
 Answer: "
2,84671,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Old values versus new, old virtues and new injustices.
Hypothesis: No one cared about the old, only the new.
 Answer: "
0,157223,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: the the school system in and of itself as far as what they're teaching um they cannot keep up with the private as far as because of the ratio there's just no way plus the private tends to have
Hypothesis: It is hard for them to compete with private schools.
 Answer: "
2,94132,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: There are those who swear by the sight on the Taj Mahal in the Sharad Purnima, the first full moon after the monsoons, a cloudless midnight in October when the light is at its clearest and also most romantic.
Hypothesis: The best time to see the full moon is in January.
 Answer: "
0,111953,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Oh, Julius!
Hypothesis: Julius, oh!
 Answer: "
2,366635,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: He wasn't vaccinated, an ER medic summed up, sneezed forcefully, and went back under the megatron to watch the second period, where in the midst of an excited crowd, he sneezed yet again and realized that something dripped accidentally from his mouth, not in the least his saliva.
Hypothesis: The medic decided he was  vaccinated.
 Answer: "
0,45196,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: This is the approach taken in this paper in developing our initial definition.
Hypothesis: The paper will use this approach.
 Answer: "
2,65454,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Dear me, Poirot, I said with a sigh, ""I think you have explained everything. 
Hypothesis: You have explained nothing, said Poirot
 Answer: "
0,13222,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Programs and Staff
Hypothesis: There are programs and staff.
 Answer: "
2,234958,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: well there's so many neat places along the way i mean you've got Arkansas you know and
Hypothesis: There aren't any interesting places around there. 
 Answer: "
2,270047,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Was it a joke?
Hypothesis: It was not a joke
 Answer: "
